"","gene_id","sample_1","sample_2","status","value_1","value_2","log2_fold_change","test_stat","p_value","q_value","significant"
"50530","Sobic.004G152000.v3.2","seed_wt","seed_dry","OK",8.82392,2.49252,-1.82382,-2.76418,5e-05,0.000226883,"yes"
"50532","Sobic.004G152200.v3.2","seed_wt","seed_dry","OK",2.88331,0.420687,-2.77691,-2.71015,6e-04,0.00217085,"yes"
"50536","Sobic.004G152601.v3.2","seed_wt","seed_dry","OK",13.6421,6.16714,-1.14539,-1.46708,0.0129,0.0317182,"yes"
"50553","Sobic.004G154300.v3.2","seed_wt","seed_dry","OK",43.5409,13.8598,-1.65147,-3.06995,5e-05,0.000226883,"yes"
"50560","Sobic.004G154900.v3.2","seed_wt","seed_dry","OK",7.18914,1.26874,-2.50243,-2.43046,0.0023,0.00710551,"yes"
"50573","Sobic.004G156200.v3.2","seed_wt","seed_dry","OK",3.73952,0.427959,-3.12731,-4.08187,5e-05,0.000226883,"yes"
"50592","Sobic.004G157600.v3.2","seed_wt","seed_dry","OK",4.82249,1.324,-1.86487,-1.63862,0.01635,0.0388552,"yes"
"50597","Sobic.004G158000.v3.2","seed_wt","seed_dry","OK",4.93109,0.498147,-3.30726,-2.72893,0.003,0.00896609,"yes"
"50624","Sobic.004G160700.v3.2","seed_wt","seed_dry","OK",175.847,72.4008,-1.28025,-2.35415,5e-05,0.000226883,"yes"
"50626","Sobic.004G160800.v3.2","seed_wt","seed_dry","OK",15.6899,3.33616,-2.23357,-3.27199,5e-05,0.000226883,"yes"
"50637","Sobic.004G161800.v3.2","seed_wt","seed_dry","OK",25.9199,3.2893,-2.9782,-3.16839,5e-05,0.000226883,"yes"
"50639","Sobic.004G161900.v3.2","seed_wt","seed_dry","OK",52.9957,21.9422,-1.27217,-2.45439,5e-05,0.000226883,"yes"
"50652","Sobic.004G163200.v3.2","seed_wt","seed_dry","OK",10.9196,4.20312,-1.37738,-2.19848,0.00055,0.00200761,"yes"
"50663","Sobic.004G164200.v3.2","seed_wt","seed_dry","OK",231.432,12.8238,-4.17369,-6.92832,5e-05,0.000226883,"yes"
"50673","Sobic.004G165200.v3.2","seed_wt","seed_dry","OK",14.3633,5.24722,-1.45276,-2.13335,0.00035,0.00134022,"yes"
"50688","Sobic.004G166700.v3.2","seed_wt","seed_dry","OK",55.6366,14.4351,-1.94646,-3.62624,5e-05,0.000226883,"yes"
"50695","Sobic.004G167400.v3.2","seed_wt","seed_dry","OK",11.7872,4.62839,-1.34864,-2.04297,0.00095,0.00326439,"yes"
"50698","Sobic.004G167700.v3.2","seed_wt","seed_dry","OK",8.13619,2.52944,-1.68554,-1.72559,0.00885,0.0229196,"yes"
"50699","Sobic.004G167800.v3.2","seed_wt","seed_dry","OK",230.15,32.0987,-2.84198,-4.76082,5e-05,0.000226883,"yes"
"50705","Sobic.004G168300.v3.2","seed_wt","seed_dry","OK",3.83578,1.35157,-1.50488,-1.55532,0.0135,0.0329631,"yes"
"50708","Sobic.004G168500.v3.2","seed_wt","seed_dry","OK",35.104,13.9937,-1.32686,-2.20281,3e-04,0.00116681,"yes"
"50731","Sobic.004G170700.v3.2","seed_wt","seed_dry","OK",8.05943,1.7429,-2.20919,-2.95361,5e-05,0.000226883,"yes"
"50736","Sobic.004G171200.v3.2","seed_wt","seed_dry","OK",17.779,6.06603,-1.55135,-2.3621,5e-05,0.000226883,"yes"
"50739","Sobic.004G171400.v3.2","seed_wt","seed_dry","OK",3.14722,0.763984,-2.04246,-1.58503,0.0316,0.0682813,"no"
"50742","Sobic.004G171700.v3.2","seed_wt","seed_dry","OK",2.52311,0,-Inf,NA,5e-05,0.000226883,"yes"
"50743","Sobic.004G171800.v3.2","seed_wt","seed_dry","OK",15.2556,6.39183,-1.25504,-1.58318,0.0098,0.0250248,"yes"
"50751","Sobic.004G172500.v3.2","seed_wt","seed_dry","OK",4.06333,1.99703,-1.02481,-1.42258,0.015,0.036071,"yes"
"50752","Sobic.004G172600.v3.2","seed_wt","seed_dry","OK",1.67525,0.451133,-1.89275,-1.54969,0.02985,0.0650732,"no"
"50771","Sobic.004G174700.v3.2","seed_wt","seed_dry","OK",27.6706,1.58977,-4.12146,-5.5409,5e-05,0.000226883,"yes"
"50792","Sobic.004G176800.v3.2","seed_wt","seed_dry","OK",2.3051,0.218701,-3.3978,-1.97715,0.0304,0.0660784,"no"
"50804","Sobic.004G178000.v3.2","seed_wt","seed_dry","OK",4.486,1.14924,-1.96476,-2.1247,0.00095,0.00326439,"yes"
"50808","Sobic.004G178400.v3.2","seed_wt","seed_dry","OK",2.63367,0.709371,-1.89246,-1.75362,0.0092,0.0236988,"yes"
"50821","Sobic.004G179600.v3.2","seed_wt","seed_dry","OK",49.2965,11.6886,-2.07639,-2.53054,5e-05,0.000226883,"yes"
"50825","Sobic.004G180000.v3.2","seed_wt","seed_dry","OK",4.33665,0.408618,-3.40775,-3.08652,6e-04,0.00217085,"yes"
"50831","Sobic.004G180400.v3.2","seed_wt","seed_dry","OK",10.8562,0.637039,-4.09099,-3.27056,0.00115,0.00386197,"yes"
"50847","Sobic.004G181900.v3.2","seed_wt","seed_dry","OK",8.4118,4.02934,-1.06187,-1.66173,0.00475,0.0133773,"yes"
"50873","Sobic.004G184500.v3.2","seed_wt","seed_dry","OK",13.2773,2.78155,-2.255,-3.09368,5e-05,0.000226883,"yes"
"50927","Sobic.004G190100.v3.2","seed_wt","seed_dry","OK",3.09624,0.351435,-3.13919,-2.59526,0.00375,0.0108831,"yes"
"50942","Sobic.004G191600.v3.2","seed_wt","seed_dry","OK",10.2756,4.9035,-1.06734,-1.56101,0.0077,0.0203047,"yes"
"50943","Sobic.004G191700.v3.2","seed_wt","seed_dry","OK",3.76415,0.758807,-2.31052,-2.17198,0.00335,0.0098727,"yes"
"50948","Sobic.004G192200.v3.2","seed_wt","seed_dry","OK",4.18876,1.78117,-1.2337,-1.4099,0.02135,0.048851,"yes"
"50959","Sobic.004G193200.v3.2","seed_wt","seed_dry","OK",7.72284,3.57906,-1.10955,-1.46936,0.01075,0.0271053,"yes"
"50964","Sobic.004G193600.v3.2","seed_wt","seed_dry","OK",107.729,42.3127,-1.34824,-1.22959,0.03985,0.0832008,"no"
"50965","Sobic.004G193700.v3.2","seed_wt","seed_dry","OK",48.5704,6.36069,-2.93282,-4.19888,5e-05,0.000226883,"yes"
"50968","Sobic.004G194000.v3.2","seed_wt","seed_dry","OK",2.00227,0.858911,-1.22105,-1.28553,0.02605,0.0579607,"no"
"50995","Sobic.004G196800.v3.2","seed_wt","seed_dry","OK",21.9231,5.64976,-1.95619,-2.61489,5e-05,0.000226883,"yes"
"51001","Sobic.004G197400.v3.2","seed_wt","seed_dry","OK",6.60784,0.96604,-2.77402,-3.51189,5e-05,0.000226883,"yes"
"51002","Sobic.004G197600.v3.2","seed_wt","seed_dry","OK",33.9207,12.6801,-1.41961,-2.67531,5e-05,0.000226883,"yes"
"51005","Sobic.004G197900.v3.2","seed_wt","seed_dry","OK",2.90862,0.227577,-3.67591,-2.50538,0.0113,0.0282994,"yes"
"51006","Sobic.004G198000.v3.2","seed_wt","seed_dry","OK",13.6752,5.6026,-1.28739,-2.13125,4e-04,0.00151008,"yes"
"51009","Sobic.004G198300.v3.2","seed_wt","seed_dry","OK",4.04492,1.45038,-1.47968,-1.83815,0.00395,0.0113873,"yes"
"51021","Sobic.004G199300.v3.2","seed_wt","seed_dry","OK",131.738,62.1491,-1.08386,-1.88518,0.00095,0.00326439,"yes"
"51042","Sobic.004G201300.v3.2","seed_wt","seed_dry","OK",2.03392,0,-Inf,NA,5e-05,0.000226883,"yes"
"51052","Sobic.004G202400.v3.2","seed_wt","seed_dry","OK",10.7365,1.77776,-2.5944,-3.00968,1e-04,0.000431629,"yes"
"51058","Sobic.004G202900.v3.2","seed_wt","seed_dry","OK",3.3928,0.706939,-2.26282,-2.20622,0.00395,0.0113873,"yes"
"51066","Sobic.004G203600.v3.2","seed_wt","seed_dry","OK",21.3271,10.4301,-1.03193,-1.23357,0.03805,0.0799604,"no"
"51084","Sobic.004G205100.v3.2","seed_wt","seed_dry","OK",1207.07,33.3536,-5.17752,-7.55272,5e-05,0.000226883,"yes"
"51086","Sobic.004G205300.v3.2","seed_wt","seed_dry","OK",35.7903,0.759392,-5.55858,-4.7153,0.0023,0.00710551,"yes"
"51092","Sobic.004G205900.v3.2","seed_wt","seed_dry","OK",14.9807,0,-Inf,NA,0.0022,0.00683254,"yes"
"51101","Sobic.004G206700.v3.2","seed_wt","seed_dry","OK",16.9192,1.33253,-3.66641,-3.88153,5e-05,0.000226883,"yes"
"51116","Sobic.004G207900.v3.2","seed_wt","seed_dry","OK",6.61035,2.81908,-1.22951,-2.06987,6e-04,0.00217085,"yes"
"51130","Sobic.004G209300.v3.2","seed_wt","seed_dry","OK",3.15948,0.67088,-2.23556,-2.15866,0.0035,0.0102569,"yes"
"51136","Sobic.004G209800.v3.2","seed_wt","seed_dry","OK",5.27995,1.52884,-1.78809,-2.50695,5e-05,0.000226883,"yes"
"51140","Sobic.004G210200.v3.2","seed_wt","seed_dry","OK",3.80939,1.15151,-1.72604,-2.18852,0.0013,0.00430576,"yes"
"51147","Sobic.004G210900.v3.2","seed_wt","seed_dry","OK",6.16427,0.861628,-2.83879,-2.92846,0.00065,0.00233178,"yes"
"51156","Sobic.004G211800.v3.2","seed_wt","seed_dry","OK",1.49541,0,-Inf,NA,5e-05,0.000226883,"yes"
"51158","Sobic.004G211866.v3.2","seed_wt","seed_dry","OK",345.392,0,-Inf,NA,5e-05,0.000226883,"yes"
"51161","Sobic.004G212100.v3.2","seed_wt","seed_dry","OK",24.7671,10.6886,-1.21235,-2.24235,5e-05,0.000226883,"yes"
"51164","Sobic.004G212300.v3.2","seed_wt","seed_dry","OK",17.5125,8.50253,-1.04242,-1.83697,0.0016,0.0051691,"yes"
"51176","Sobic.004G213400.v3.2","seed_wt","seed_dry","OK",2.81644,0.213529,-3.72137,-2.46441,0.01045,0.0264498,"yes"
"51184","Sobic.004G214300.v3.2","seed_wt","seed_dry","OK",3.0754,1.28497,-1.25904,-1.53236,0.0138,0.0335702,"yes"
"51232","Sobic.004G218900.v3.2","seed_wt","seed_dry","OK",4.67224,0.687452,-2.76478,-3.5207,5e-05,0.000226883,"yes"
"51236","Sobic.004G219300.v3.2","seed_wt","seed_dry","OK",35.8812,4.07902,-3.13693,-4.28667,5e-05,0.000226883,"yes"
"51243","Sobic.004G220000.v3.2","seed_wt","seed_dry","OK",143.455,11.437,-3.64882,-6.27038,5e-05,0.000226883,"yes"
"51246","Sobic.004G220300.v3.2","seed_wt","seed_dry","OK",52.2957,1.93485,-4.7564,-6.60561,5e-05,0.000226883,"yes"
"51254","Sobic.004G221150.v3.2","seed_wt","seed_dry","OK",6.51926,3.17478,-1.03805,-1.32377,0.02435,0.0547319,"no"
"51257","Sobic.004G221400.v3.2","seed_wt","seed_dry","OK",6.29605,1.15376,-2.44811,-2.97693,5e-05,0.000226883,"yes"
"51267","Sobic.004G222300.v3.2","seed_wt","seed_dry","OK",78.2384,24.3104,-1.6863,-2.66411,5e-05,0.000226883,"yes"
"51284","Sobic.004G224000.v3.2","seed_wt","seed_dry","OK",40.2262,14.8556,-1.43713,-1.93653,0.00085,0.00295868,"yes"
"51286","Sobic.004G224200.v3.2","seed_wt","seed_dry","OK",14.3175,3.54435,-2.01418,-2.25051,0.0014,0.00459691,"yes"
"51291","Sobic.004G224600.v3.2","seed_wt","seed_dry","OK",14.8565,2.64925,-2.48744,-3.75202,5e-05,0.000226883,"yes"
"51306","Sobic.004G225700.v3.2","seed_wt","seed_dry","OK",2.8247,0.942001,-1.5843,-1.61476,0.01465,0.035354,"yes"
"51326","Sobic.004G227600.v3.2","seed_wt","seed_dry","OK",8.80407,4.21226,-1.06357,-1.50409,0.01225,0.0303328,"yes"
"51328","Sobic.004G227800.v3.2","seed_wt","seed_dry","OK",3.78552,1.14512,-1.72499,-1.84824,0.0045,0.0127618,"yes"
"51330","Sobic.004G228000.v3.2","seed_wt","seed_dry","OK",5.96708,1.16741,-2.35371,-2.73295,2e-04,0.000811791,"yes"
"51331","Sobic.004G228100.v3.2","seed_wt","seed_dry","OK",53.4173,5.23214,-3.35183,-4.57717,5e-05,0.000226883,"yes"
"51335","Sobic.004G228500.v3.2","seed_wt","seed_dry","OK",1.73354,0,-Inf,NA,5e-05,0.000226883,"yes"
"51343","Sobic.004G229200.v3.2","seed_wt","seed_dry","OK",23.4176,1.04586,-4.48483,-4.90081,5e-05,0.000226883,"yes"
"51344","Sobic.004G229300.v3.2","seed_wt","seed_dry","OK",33.4678,14.3051,-1.22624,-2.08159,5e-05,0.000226883,"yes"
"51364","Sobic.004G231300.v3.2","seed_wt","seed_dry","OK",8.16249,2.66972,-1.61232,-2.415,5e-05,0.000226883,"yes"
"51370","Sobic.004G231800.v3.2","seed_wt","seed_dry","OK",6.14859,2.2429,-1.45489,-1.25942,0.0295,0.0644324,"no"
"51380","Sobic.004G232700.v3.2","seed_wt","seed_dry","OK",40.4765,1.77135,-4.51417,-4.9672,5e-05,0.000226883,"yes"
"51385","Sobic.004G233200.v3.2","seed_wt","seed_dry","OK",26.5143,7.5658,-1.8092,-3.01168,5e-05,0.000226883,"yes"
"51404","Sobic.004G235000.v3.2","seed_wt","seed_dry","OK",11.5251,3.64233,-1.66184,-2.31235,5e-04,0.00184503,"yes"
"51421","Sobic.004G236550.v3.2","seed_wt","seed_dry","OK",2.10141,0,-Inf,NA,1e-04,0.000431629,"yes"
"51425","Sobic.004G237000.v3.2","seed_wt","seed_dry","OK",6.69876,1.44381,-2.21401,-2.34401,0.00095,0.00326439,"yes"
"51441","Sobic.004G238700.v3.2","seed_wt","seed_dry","OK",6.00806,0,-Inf,NA,5e-05,0.000226883,"yes"
"51442","Sobic.004G238801.v3.2","seed_wt","seed_dry","OK",320.11,130.645,-1.29292,-2.40776,0.00015,0.000624855,"yes"
"51462","Sobic.004G240900.v3.2","seed_wt","seed_dry","OK",6.95952,0.539378,-3.68962,-3.96012,5e-05,0.000226883,"yes"
"51466","Sobic.004G241300.v3.2","seed_wt","seed_dry","OK",1.43931,0.589568,-1.28765,-1.422,0.02015,0.0465179,"yes"
"51475","Sobic.004G242100.v3.2","seed_wt","seed_dry","OK",71.0591,20.8466,-1.76921,-3.04047,5e-05,0.000226883,"yes"
"51478","Sobic.004G242300.v3.2","seed_wt","seed_dry","OK",5.93868,2.67212,-1.15216,-1.2854,0.0264,0.0586225,"no"
"51490","Sobic.004G243400.v3.2","seed_wt","seed_dry","OK",9.21048,0.408387,-4.49527,-4.11281,5e-05,0.000226883,"yes"
"51491","Sobic.004G243500.v3.2","seed_wt","seed_dry","OK",4.43082,0,-Inf,NA,5e-05,0.000226883,"yes"
"51494","Sobic.004G243800.v3.2","seed_wt","seed_dry","OK",7.53204,0.892038,-3.07786,-3.55448,5e-05,0.000226883,"yes"
"51495","Sobic.004G243900.v3.2","seed_wt","seed_dry","OK",5.45932,0.257453,-4.40634,-3.1991,0.0033,0.00974443,"yes"
"51501","Sobic.004G244500.v3.2","seed_wt","seed_dry","OK",14.5829,4.38946,-1.73217,-3.02486,5e-05,0.000226883,"yes"
"51523","Sobic.004G246500.v3.2","seed_wt","seed_dry","OK",7.28414,2.02687,-1.8455,-2.66723,5e-05,0.000226883,"yes"
"51529","Sobic.004G247000.v3.2","seed_wt","seed_dry","OK",162.421,48.0884,-1.75598,-3.26518,5e-05,0.000226883,"yes"
"51549","Sobic.004G248900.v3.2","seed_wt","seed_dry","OK",64.5865,18.3072,-1.81882,-3.16086,5e-05,0.000226883,"yes"
"51551","Sobic.004G249100.v3.2","seed_wt","seed_dry","OK",6.7309,0.769047,-3.12965,-3.73218,5e-05,0.000226883,"yes"
"51567","Sobic.004G250600.v3.2","seed_wt","seed_dry","OK",42.8318,14.1887,-1.59394,-2.98207,5e-05,0.000226883,"yes"
"51571","Sobic.004G251000.v3.2","seed_wt","seed_dry","OK",1.82899,0,-Inf,NA,0.00175,0.00558801,"yes"
"51574","Sobic.004G251200.v3.2","seed_wt","seed_dry","OK",9.08263,0.349555,-4.69952,-4.44474,5e-05,0.000226883,"yes"
"51575","Sobic.004G251300.v3.2","seed_wt","seed_dry","OK",48.3489,22.3632,-1.11236,-1.98201,9e-04,0.00311238,"yes"
"51589","Sobic.004G252500.v3.2","seed_wt","seed_dry","OK",3.54637,1.01642,-1.80285,-2.23791,0.00065,0.00233178,"yes"
"51592","Sobic.004G252800.v3.2","seed_wt","seed_dry","OK",12.3037,2.64038,-2.22027,-2.86709,0.00015,0.000624855,"yes"
"51596","Sobic.004G253050.v3.2","seed_wt","seed_dry","OK",11.443,2.9354,-1.96284,-1.5214,0.0016,0.0051691,"yes"
"51606","Sobic.004G254000.v3.2","seed_wt","seed_dry","OK",10.0006,4.50932,-1.14911,-1.42739,0.01385,0.0336754,"yes"
"51625","Sobic.004G255800.v3.2","seed_wt","seed_dry","OK",5.54305,1.29823,-2.09414,-2.50656,0.00025,0.000992286,"yes"
"51640","Sobic.004G257200.v3.2","seed_wt","seed_dry","OK",9.1406,3.39175,-1.43026,-2.38056,5e-05,0.000226883,"yes"
"51641","Sobic.004G257300.v3.2","seed_wt","seed_dry","OK",50.9465,22.2161,-1.19738,-2.12877,0.00035,0.00134022,"yes"
"51646","Sobic.004G257700.v3.2","seed_wt","seed_dry","OK",31.6872,0.471637,-6.07008,-5.21287,0.00085,0.00295868,"yes"
"51657","Sobic.004G258800.v3.2","seed_wt","seed_dry","OK",12.7398,4.38001,-1.54034,-1.62567,0.00665,0.0178714,"yes"
"51674","Sobic.004G260300.v3.2","seed_wt","seed_dry","OK",33.5098,5.50735,-2.60515,-3.96209,5e-05,0.000226883,"yes"
"51677","Sobic.004G260600.v3.2","seed_wt","seed_dry","OK",3.30555,0.276409,-3.58002,-2.43682,0.00725,0.0192694,"yes"
"51684","Sobic.004G261300.v3.2","seed_wt","seed_dry","OK",4.89618,1.05102,-2.21986,-2.33773,9e-04,0.00311238,"yes"
"51686","Sobic.004G261500.v3.2","seed_wt","seed_dry","OK",64.1652,20.1913,-1.66806,-3.17178,5e-05,0.000226883,"yes"
"51689","Sobic.004G261800.v3.2","seed_wt","seed_dry","OK",63.8562,5.13472,-3.63647,-6.08733,5e-05,0.000226883,"yes"
"51699","Sobic.004G262700.v3.2","seed_wt","seed_dry","OK",23.3736,8.48663,-1.46161,-2.78784,5e-05,0.000226883,"yes"
"51701","Sobic.004G262900.v3.2","seed_wt","seed_dry","OK",3.59665,0,-Inf,NA,5e-05,0.000226883,"yes"
"51709","Sobic.004G263700.v3.2","seed_wt","seed_dry","OK",3.40185,0,-Inf,NA,5e-05,0.000226883,"yes"
"51718","Sobic.004G264500.v3.2","seed_wt","seed_dry","OK",3.39722,0.97352,-1.80307,-1.87106,0.006,0.0163559,"yes"
"51719","Sobic.004G264600.v3.2","seed_wt","seed_dry","OK",2.76966,0,-Inf,NA,0.00215,0.00669403,"yes"
"51728","Sobic.004G265400.v3.2","seed_wt","seed_dry","OK",93.3025,4.57211,-4.35098,-4.83593,5e-05,0.000226883,"yes"
"51730","Sobic.004G265600.v3.2","seed_wt","seed_dry","OK",7.22224,1.24318,-2.53842,-3.36282,5e-05,0.000226883,"yes"
"51736","Sobic.004G266200.v3.2","seed_wt","seed_dry","OK",2.26281,0.173641,-3.70394,-2.15008,0.0241,0.0542432,"no"
"51749","Sobic.004G267600.v3.2","seed_wt","seed_dry","OK",14.9444,3.91971,-1.93079,-3.17759,5e-05,0.000226883,"yes"
"51751","Sobic.004G267700.v3.2","seed_wt","seed_dry","OK",1.99201,0.758754,-1.39252,-1.22499,0.04705,0.0955688,"no"
"51753","Sobic.004G267900.v3.2","seed_wt","seed_dry","OK",5.41963,1.57307,-1.78461,-2.3707,3e-04,0.00116681,"yes"
"51761","Sobic.004G268600.v3.2","seed_wt","seed_dry","OK",17.9263,5.96375,-1.58779,-2.4933,5e-05,0.000226883,"yes"
"51766","Sobic.004G269100.v3.2","seed_wt","seed_dry","OK",8.15849,0.721835,-3.49856,-3.64655,5e-05,0.000226883,"yes"
"51782","Sobic.004G270600.v3.2","seed_wt","seed_dry","OK",21.3669,4.20023,-2.34684,-3.14114,5e-05,0.000226883,"yes"
"51785","Sobic.004G270800.v3.2","seed_wt","seed_dry","OK",6.90345,2.36993,-1.54248,-2.543,5e-05,0.000226883,"yes"
"51790","Sobic.004G271300.v3.2","seed_wt","seed_dry","OK",7.81947,0.712113,-3.45689,-4.58925,5e-05,0.000226883,"yes"
"51802","Sobic.004G272400.v3.2","seed_wt","seed_dry","OK",42.457,16.9645,-1.32348,-2.52389,5e-05,0.000226883,"yes"
"51803","Sobic.004G272500.v3.2","seed_wt","seed_dry","OK",4.70753,1.23624,-1.92901,-1.86565,0.00925,0.0238124,"yes"
"51810","Sobic.004G273100.v3.2","seed_wt","seed_dry","OK",3.0621,0.418572,-2.87097,-3.41766,5e-05,0.000226883,"yes"
"51811","Sobic.004G273200.v3.2","seed_wt","seed_dry","OK",45.0909,2.84249,-3.98761,-6.15946,5e-05,0.000226883,"yes"
"51813","Sobic.004G273400.v3.2","seed_wt","seed_dry","OK",8.23528,0.122379,-6.07239,-3.64157,0.0245,0.0550064,"no"
"51815","Sobic.004G273550.v3.2","seed_wt","seed_dry","OK",9.41401,3.50323,-1.42612,-1.15815,0.0445,0.0912405,"no"
"51830","Sobic.004G275100.v3.2","seed_wt","seed_dry","OK",9.47098,0,-Inf,NA,5e-05,0.000226883,"yes"
"51833","Sobic.004G275500.v3.2","seed_wt","seed_dry","OK",2.73196,0.210971,-3.69482,-2.44186,0.00885,0.0229196,"yes"
"51845","Sobic.004G276500.v3.2","seed_wt","seed_dry","OK",6.85786,3.24305,-1.08041,-1.18784,0.04705,0.0955688,"no"
"51852","Sobic.004G277200.v3.2","seed_wt","seed_dry","OK",23.9963,10.8556,-1.14438,-2.03252,0.00055,0.00200761,"yes"
"51861","Sobic.004G278100.v3.2","seed_wt","seed_dry","OK",2.0561,0.341009,-2.59203,-2.02113,0.01325,0.0324475,"yes"
"51865","Sobic.004G278500.v3.2","seed_wt","seed_dry","OK",42.3481,14.4501,-1.55121,-2.81256,5e-05,0.000226883,"yes"
"51871","Sobic.004G279000.v3.2","seed_wt","seed_dry","OK",28.2012,0.895961,-4.97618,-3.3683,0.0191,0.0444298,"yes"
"51874","Sobic.004G279200.v3.2","seed_wt","seed_dry","OK",6.08379,2.84702,-1.09552,-1.43706,0.01545,0.0369941,"yes"
"51878","Sobic.004G279601.v3.2","seed_wt","seed_dry","OK",49.3013,8.58417,-2.52188,-3.55722,5e-05,0.000226883,"yes"
"51883","Sobic.004G280100.v3.2","seed_wt","seed_dry","OK",10.8052,4.69205,-1.20344,-1.66217,0.005,0.0139768,"yes"
"51884","Sobic.004G280200.v3.2","seed_wt","seed_dry","OK",2.21574,0.888252,-1.31875,-1.31292,0.03025,0.0657901,"no"
"51891","Sobic.004G280900.v3.2","seed_wt","seed_dry","OK",5.06745,1.68549,-1.58809,-1.76687,0.00585,0.0160076,"yes"
"51904","Sobic.004G282200.v3.2","seed_wt","seed_dry","OK",2.01928,0.366578,-2.46165,-1.75226,0.0187,0.0436337,"yes"
"51909","Sobic.004G282700.v3.2","seed_wt","seed_dry","OK",41.3219,9.30768,-2.15041,-3.48255,5e-05,0.000226883,"yes"
"51924","Sobic.004G283800.v3.2","seed_wt","seed_dry","OK",5.09938,1.33191,-1.93682,-2.58633,1e-04,0.000431629,"yes"
"51930","Sobic.004G284400.v3.2","seed_wt","seed_dry","OK",3.16071,0.251448,-3.65191,-2.99536,0.00195,0.00614254,"yes"
"51932","Sobic.004G284600.v3.2","seed_wt","seed_dry","OK",2.28612,0.196926,-3.53718,-2.77426,0.0037,0.01076,"yes"
"51950","Sobic.004G286200.v3.2","seed_wt","seed_dry","OK",4.64121,0.421021,-3.46254,-3.43249,4e-04,0.00151008,"yes"
"51957","Sobic.004G286600.v3.2","seed_wt","seed_dry","OK",24.4101,12.0066,-1.02365,-1.6588,0.0052,0.0144593,"yes"
"51961","Sobic.004G287000.v3.2","seed_wt","seed_dry","OK",240.529,83.4631,-1.527,-2.79988,5e-05,0.000226883,"yes"
"51968","Sobic.004G287700.v3.2","seed_wt","seed_dry","OK",2.20597,0,-Inf,NA,5e-05,0.000226883,"yes"
"51969","Sobic.004G287800.v3.2","seed_wt","seed_dry","OK",4.12391,1.59734,-1.36834,-1.93539,0.00165,0.00530911,"yes"
"51970","Sobic.004G287900.v3.2","seed_wt","seed_dry","OK",12.1581,3.89272,-1.64307,-1.98856,0.002,0.00628084,"yes"
"51977","Sobic.004G288600.v3.2","seed_wt","seed_dry","OK",3.87095,1.21635,-1.67013,-2.19421,8e-04,0.00280389,"yes"
"51986","Sobic.004G289500.v3.2","seed_wt","seed_dry","OK",6.93414,2.91624,-1.24961,-1.89557,0.0024,0.00738114,"yes"
"51991","Sobic.004G290000.v3.2","seed_wt","seed_dry","OK",12.388,6.01118,-1.04322,-1.92762,0.00095,0.00326439,"yes"
"51998","Sobic.004G290800.v3.2","seed_wt","seed_dry","OK",6.93108,0.815335,-3.08762,-3.57717,5e-05,0.000226883,"yes"
"52001","Sobic.004G291000.v3.2","seed_wt","seed_dry","OK",5.4551,1.77185,-1.62235,-2.16842,0.00035,0.00134022,"yes"
"52003","Sobic.004G291200.v3.2","seed_wt","seed_dry","OK",7.7519,1.18707,-2.70715,-2.26868,0.00855,0.022246,"yes"
"52006","Sobic.004G291500.v3.2","seed_wt","seed_dry","OK",2.46651,0,-Inf,NA,5e-05,0.000226883,"yes"
"52011","Sobic.004G292001.v3.2","seed_wt","seed_dry","OK",1.57025,0,-Inf,NA,5e-05,0.000226883,"yes"
"52023","Sobic.004G292900.v3.2","seed_wt","seed_dry","OK",6.8103,0,-Inf,NA,5e-05,0.000226883,"yes"
"52024","Sobic.004G293000.v3.2","seed_wt","seed_dry","OK",2.86212,0.860109,-1.73449,-1.66962,0.01655,0.0392625,"yes"
"52025","Sobic.004G293100.v3.2","seed_wt","seed_dry","OK",2.74005,0.514004,-2.41435,-1.73542,0.0256,0.0570995,"no"
"52037","Sobic.004G294300.v3.2","seed_wt","seed_dry","OK",14.5292,0,-Inf,NA,5e-05,0.000226883,"yes"
"52038","Sobic.004G294400.v3.2","seed_wt","seed_dry","OK",2.93696,0,-Inf,NA,5e-05,0.000226883,"yes"
"52039","Sobic.004G294500.v3.2","seed_wt","seed_dry","OK",24.1085,8.82857,-1.44929,-2.48837,1e-04,0.000431629,"yes"
"52048","Sobic.004G295300.v3.2","seed_wt","seed_dry","OK",15.5295,5.63039,-1.46371,-2.2337,0.00035,0.00134022,"yes"
"52049","Sobic.004G295400.v3.2","seed_wt","seed_dry","OK",1.5554,0,-Inf,NA,5e-05,0.000226883,"yes"
"52056","Sobic.004G296100.v3.2","seed_wt","seed_dry","OK",1.79077,0.288658,-2.63314,-1.86393,0.01755,0.0413231,"yes"
"52067","Sobic.004G297100.v3.2","seed_wt","seed_dry","OK",3.26532,0.578636,-2.4965,-1.86832,0.0198,0.0458164,"yes"
"52070","Sobic.004G297400.v3.2","seed_wt","seed_dry","OK",14.1865,3.46176,-2.03494,-2.51947,5e-05,0.000226883,"yes"
"52082","Sobic.004G298400.v3.2","seed_wt","seed_dry","OK",1.56408,0.202205,-2.95142,-1.60484,0.0474,0.0961592,"no"
"52084","Sobic.004G298600.v3.2","seed_wt","seed_dry","OK",2.79325,1.28621,-1.11882,-1.40393,0.01395,0.0338821,"yes"
"52107","Sobic.004G301100.v3.2","seed_wt","seed_dry","OK",4.40205,0.746226,-2.56049,-2.67292,0.00065,0.00233178,"yes"
