"","gene_id","sample_1","sample_2","status","value_1","value_2","log2_fold_change","test_stat","p_value","q_value","significant"
"48","Sobic.001G004800.v3.2","seed_wt","seed_plasma","OK",3.87391,0.387678,-3.32086,-2.16619,0.01475,0.0355596,"yes"
"50","Sobic.001G005000.v3.2","seed_wt","seed_plasma","OK",9.19848,3.52283,-1.38466,-1.71313,0.00245,0.00751468,"yes"
"52","Sobic.001G005200.v3.2","seed_wt","seed_plasma","OK",4.63673,0.943043,-2.29771,-2.25604,7e-04,0.00249004,"yes"
"68","Sobic.001G006800.v3.2","seed_wt","seed_plasma","OK",26.5192,9.52515,-1.47722,-2.4305,5e-05,0.000226883,"yes"
"83","Sobic.001G008300.v3.2","seed_wt","seed_plasma","OK",4.35203,2.13483,-1.02757,-1.33467,0.02235,0.0508239,"no"
"89","Sobic.001G008900.v3.2","seed_wt","seed_plasma","OK",3.34229,0.392424,-3.09035,-2.2109,0.0087,0.0225789,"yes"
"97","Sobic.001G009700.v3.2","seed_wt","seed_plasma","OK",6.31216,0.353638,-4.15779,-5.03645,5e-05,0.000226883,"yes"
"101","Sobic.001G010100.v3.2","seed_wt","seed_plasma","OK",18.3238,4.91802,-1.89757,-2.67446,5e-05,0.000226883,"yes"
"110","Sobic.001G011000.v3.2","seed_wt","seed_plasma","OK",176.365,85.7004,-1.04119,-1.82051,0.00165,0.00530911,"yes"
"113","Sobic.001G011300.v3.2","seed_wt","seed_plasma","OK",11.1568,5.22807,-1.09357,-1.3843,0.0166,0.0393649,"yes"
"120","Sobic.001G012200.v3.2","seed_wt","seed_plasma","OK",70.7606,12.7464,-2.47285,-3.96182,5e-05,0.000226883,"yes"
"121","Sobic.001G012300.v3.2","seed_wt","seed_plasma","OK",78.6504,13.1003,-2.58586,-3.94176,5e-05,0.000226883,"yes"
"122","Sobic.001G012400.v3.2","seed_wt","seed_plasma","OK",64.5327,15.1322,-2.09241,-3.37729,5e-05,0.000226883,"yes"
"123","Sobic.001G012500.v3.2","seed_wt","seed_plasma","OK",375.975,119.026,-1.65935,-2.56836,5e-05,0.000226883,"yes"
"124","Sobic.001G012600.v3.2","seed_wt","seed_plasma","OK",25.7402,7.70831,-1.73954,-2.83961,5e-05,0.000226883,"yes"
"126","Sobic.001G012800.v3.2","seed_wt","seed_plasma","OK",5.45503,2.06521,-1.4013,-1.70017,0.00525,0.0145812,"yes"
"132","Sobic.001G013400.v3.2","seed_wt","seed_plasma","OK",4.22774,1.38911,-1.60572,-1.8098,0.0052,0.0144593,"yes"
"136","Sobic.001G013800.v3.2","seed_wt","seed_plasma","OK",294.716,125.715,-1.22917,-2.18787,0.00025,0.000992286,"yes"
"168","Sobic.001G016800.v3.2","seed_wt","seed_plasma","OK",2.88119,0.3241,-3.15215,-2.17543,0.00915,0.0235921,"yes"
"182","Sobic.001G018200.v3.2","seed_wt","seed_plasma","OK",25.8996,9.77946,-1.4051,-1.726,0.00475,0.0133773,"yes"
"221","Sobic.001G022000.v3.2","seed_wt","seed_plasma","OK",3.45498,1.00317,-1.7841,-1.84838,0.00225,0.00697035,"yes"
"234","Sobic.001G023300.v3.2","seed_wt","seed_plasma","OK",22.5937,1.95399,-3.53142,-4.72291,5e-05,0.000226883,"yes"
"236","Sobic.001G023500.v3.2","seed_wt","seed_plasma","OK",1.69908,0.0881822,-4.26812,-2.59168,0.0079,0.0207656,"yes"
"238","Sobic.001G023700.v3.2","seed_wt","seed_plasma","OK",1.37079,0.354641,-1.95058,-1.40838,0.0252,0.0563372,"no"
"256","Sobic.001G025500.v3.2","seed_wt","seed_plasma","OK",17.041,4.78017,-1.83388,-2.59952,5e-05,0.000226883,"yes"
"260","Sobic.001G025900.v3.2","seed_wt","seed_plasma","OK",1.69505,0.366084,-2.21108,-1.84555,0.00595,0.0162376,"yes"
"264","Sobic.001G026300.v3.2","seed_wt","seed_plasma","OK",3.29549,0.280707,-3.55335,-2.50303,0.0088,0.0228076,"yes"
"270","Sobic.001G026900.v3.2","seed_wt","seed_plasma","OK",79.5909,25.18,-1.66032,-2.73395,5e-05,0.000226883,"yes"
"279","Sobic.001G027700.v3.2","seed_wt","seed_plasma","OK",8.27826,4.08116,-1.02035,-1.18714,0.0384,0.0805941,"no"
"297","Sobic.001G029500.v3.2","seed_wt","seed_plasma","OK",1.6585,0,-Inf,NA,5e-05,0.000226883,"yes"
"318","Sobic.001G031700.v3.2","seed_wt","seed_plasma","OK",6.75388,1.59856,-2.07894,-2.37847,6e-04,0.00217085,"yes"
"334","Sobic.001G033300.v3.2","seed_wt","seed_plasma","OK",71.2774,13.0249,-2.45217,-4.20816,5e-05,0.000226883,"yes"
"358","Sobic.001G035600.v3.2","seed_wt","seed_plasma","OK",59.2932,23.9551,-1.30753,-2.20214,0.00025,0.000992286,"yes"
"360","Sobic.001G035800.v3.2","seed_wt","seed_plasma","OK",19.6865,9.21979,-1.0944,-1.75609,0.00305,0.00909904,"yes"
"383","Sobic.001G037900.v3.2","seed_wt","seed_plasma","OK",9.77352,3.15742,-1.63013,-2.28039,0.00015,0.000624855,"yes"
"385","Sobic.001G038050.v3.2","seed_wt","seed_plasma","OK",185.434,0,-Inf,NA,5e-05,0.000226883,"yes"
"388","Sobic.001G038300.v3.2","seed_wt","seed_plasma","OK",4.37567,0.502422,-3.12253,-2.66736,0.00055,0.00200761,"yes"
"408","Sobic.001G040100.v3.2","seed_wt","seed_plasma","OK",101.588,27.4541,-1.88763,-3.27387,5e-05,0.000226883,"yes"
"428","Sobic.001G042000.v3.2","seed_wt","seed_plasma","OK",12.0434,5.05431,-1.25266,-1.66876,0.005,0.0139768,"yes"
"431","Sobic.001G042301.v3.2","seed_wt","seed_plasma","OK",3.31118,0,-Inf,NA,0.0097,0.0248055,"yes"
"443","Sobic.001G043500.v3.2","seed_wt","seed_plasma","OK",3.65897,1.0059,-1.86296,-1.52386,0.0227,0.0515209,"no"
"445","Sobic.001G043700.v3.2","seed_wt","seed_plasma","OK",4.28927,1.34644,-1.67158,-2.46877,5e-05,0.000226883,"yes"
"452","Sobic.001G044400.v3.2","seed_wt","seed_plasma","OK",1.39282,0.278798,-2.32072,-1.46244,0.0357,0.0757016,"no"
"456","Sobic.001G044800.v3.2","seed_wt","seed_plasma","OK",3.13809,0.769348,-2.02818,-2.33829,0.00095,0.00326439,"yes"
"471","Sobic.001G046400.v3.2","seed_wt","seed_plasma","OK",55.3896,9.81776,-2.49615,-4.02702,5e-05,0.000226883,"yes"
"472","Sobic.001G046500.v3.2","seed_wt","seed_plasma","OK",15.9445,1.66568,-3.25888,-3.61642,5e-05,0.000226883,"yes"
"475","Sobic.001G046800.v3.2","seed_wt","seed_plasma","OK",4.54,0.255005,-4.15409,-2.32779,0.0447,0.0915486,"no"
"479","Sobic.001G047200.v3.2","seed_wt","seed_plasma","OK",24.8167,10.0141,-1.30928,-2.21912,0.00015,0.000624855,"yes"
"519","Sobic.001G051300.v3.2","seed_wt","seed_plasma","OK",17.7229,2.29811,-2.9471,-3.6422,5e-05,0.000226883,"yes"
"525","Sobic.001G052000.v3.2","seed_wt","seed_plasma","OK",52.8302,1.82857,-4.85257,-6.4157,5e-05,0.000226883,"yes"
"553","Sobic.001G054700.v3.2","seed_wt","seed_plasma","OK",7.44956,3.67921,-1.01776,-1.40654,0.0173,0.0408034,"yes"
"568","Sobic.001G056500.v3.2","seed_wt","seed_plasma","OK",8.6399,3.31851,-1.38048,-1.7787,0.0025,0.00764688,"yes"
"571","Sobic.001G056800.v3.2","seed_wt","seed_plasma","OK",21.2997,10.6185,-1.00426,-1.78177,0.00195,0.00614254,"yes"
"590","Sobic.001G058800.v3.2","seed_wt","seed_plasma","OK",378.214,130.898,-1.53076,-2.67052,5e-05,0.000226883,"yes"
"593","Sobic.001G059100.v3.2","seed_wt","seed_plasma","OK",15.9076,6.81655,-1.2226,-1.76678,0.00355,0.0103838,"yes"
"602","Sobic.001G059900.v3.2","seed_wt","seed_plasma","OK",1.44775,0.182419,-2.98848,-2.16714,0.01095,0.0275451,"yes"
"623","Sobic.001G061900.v3.2","seed_wt","seed_plasma","OK",6.5812,2.5327,-1.37767,-1.86716,0.0022,0.00683254,"yes"
"631","Sobic.001G062500.v3.2","seed_wt","seed_plasma","OK",2.14871,0.269802,-2.9935,-3.0252,0.00035,0.00134022,"yes"
"633","Sobic.001G062700.v3.2","seed_wt","seed_plasma","OK",2.56433,0.426267,-2.58875,-1.9012,0.0127,0.031295,"yes"
"668","Sobic.001G066100.v3.2","seed_wt","seed_plasma","OK",21.9677,10.3685,-1.08318,-1.82143,0.0021,0.00655806,"yes"
"695","Sobic.001G068700.v3.2","seed_wt","seed_plasma","OK",16.3181,3.53143,-2.20815,-2.82206,5e-05,0.000226883,"yes"
"697","Sobic.001G068901.v3.2","seed_wt","seed_plasma","OK",870.863,274.783,-1.66415,-22.2004,0.0449,0.0918868,"no"
"703","Sobic.001G069500.v3.2","seed_wt","seed_plasma","OK",8.10874,3.2988,-1.29754,-1.7373,0.00315,0.00935673,"yes"
"705","Sobic.001G069700.v3.2","seed_wt","seed_plasma","OK",27.8761,6.60327,-2.07777,-2.88567,5e-05,0.000226883,"yes"
"729","Sobic.001G072000.v3.2","seed_wt","seed_plasma","OK",6.32104,1.40991,-2.16456,-2.66755,1e-04,0.000431629,"yes"
"748","Sobic.001G073700.v3.2","seed_wt","seed_plasma","OK",153.347,53.3767,-1.52252,-2.8537,5e-05,0.000226883,"yes"
"752","Sobic.001G074100.v3.2","seed_wt","seed_plasma","OK",2.36727,0.517019,-2.19494,-2.50867,5e-04,0.00184503,"yes"
"780","Sobic.001G076700.v3.2","seed_wt","seed_plasma","OK",4.49247,1.61469,-1.47625,-2.21732,5e-04,0.00184503,"yes"
"786","Sobic.001G077200.v3.2","seed_wt","seed_plasma","OK",5.96677,1.01485,-2.55568,-2.95989,1e-04,0.000431629,"yes"
"798","Sobic.001G078400.v3.2","seed_wt","seed_plasma","OK",13.7795,6.42282,-1.10125,-1.79143,0.00165,0.00530911,"yes"
"825","Sobic.001G081100.v3.2","seed_wt","seed_plasma","OK",72.6451,30.0201,-1.27493,-2.46325,5e-05,0.000226883,"yes"
"848","Sobic.001G083300.v3.2","seed_wt","seed_plasma","OK",1.39273,0.224166,-2.63528,-1.29335,0.0064,0.0172912,"yes"
"851","Sobic.001G083500.v3.2","seed_wt","seed_plasma","OK",29.3421,10.5368,-1.47753,-2.21704,0.00015,0.000624855,"yes"
"854","Sobic.001G083800.v3.2","seed_wt","seed_plasma","OK",13.7269,2.65141,-2.37217,-3.62895,5e-05,0.000226883,"yes"
"855","Sobic.001G083900.v3.2","seed_wt","seed_plasma","OK",20.1725,6.19401,-1.70344,-3.05864,5e-05,0.000226883,"yes"
"869","Sobic.001G085200.v3.2","seed_wt","seed_plasma","OK",2.22714,0.693515,-1.68319,-1.2762,0.02705,0.0598667,"no"
"882","Sobic.001G086300.v3.2","seed_wt","seed_plasma","OK",32.3242,7.56549,-2.09511,-2.91139,5e-05,0.000226883,"yes"
"900","Sobic.001G088000.v3.2","seed_wt","seed_plasma","OK",4.46216,1.81015,-1.30164,-1.43352,0.0142,0.0344113,"yes"
"904","Sobic.001G088400.v3.2","seed_wt","seed_plasma","OK",2.25476,0.292247,-2.94771,-2.96845,5e-05,0.000226883,"yes"
"911","Sobic.001G089000.v3.2","seed_wt","seed_plasma","OK",10.1036,1.32891,-2.92656,-3.69999,5e-05,0.000226883,"yes"
"938","Sobic.001G091701.v3.2","seed_wt","seed_plasma","OK",5.68291,0,-Inf,NA,0.0097,0.0248055,"yes"
"941","Sobic.001G092000.v3.2","seed_wt","seed_plasma","OK",34.0944,8.11637,-2.07063,-3.70253,5e-05,0.000226883,"yes"
"952","Sobic.001G093000.v3.2","seed_wt","seed_plasma","OK",3.07127,0.763515,-2.00811,-1.72842,0.00605,0.0164761,"yes"
"972","Sobic.001G094800.v3.2","seed_wt","seed_plasma","OK",58.5038,10.1199,-2.53133,-3.7919,5e-05,0.000226883,"yes"
"1016","Sobic.001G098600.v3.2","seed_wt","seed_plasma","OK",9.85772,3.65406,-1.43175,-2.01187,0.00085,0.00295868,"yes"
"1019","Sobic.001G098900.v3.2","seed_wt","seed_plasma","OK",3.88694,1.37382,-1.50044,-1.21042,0.04165,0.0863967,"no"
"1049","Sobic.001G101700.v3.2","seed_wt","seed_plasma","OK",29.4388,10.7208,-1.4573,-2.2351,1e-04,0.000431629,"yes"
"1050","Sobic.001G101900.v3.2","seed_wt","seed_plasma","OK",3.81601,0.456971,-3.06189,-2.47145,0.0023,0.00710551,"yes"
"1063","Sobic.001G103000.v3.2","seed_wt","seed_plasma","OK",3.19388,0.791149,-2.01329,-1.69192,0.0125,0.0308636,"yes"
"1083","Sobic.001G105000.v3.2","seed_wt","seed_plasma","OK",5.0411,1.03952,-2.27782,-2.35786,0.00045,0.00167836,"yes"
"1105","Sobic.001G107100.v3.2","seed_wt","seed_plasma","OK",339.91,46.9766,-2.85514,-4.57522,5e-05,0.000226883,"yes"
"1107","Sobic.001G107200.v3.2","seed_wt","seed_plasma","OK",219.885,76.1617,-1.52961,-2.6002,5e-05,0.000226883,"yes"
"1109","Sobic.001G107400.v3.2","seed_wt","seed_plasma","OK",23.6432,6.3489,-1.89685,-2.90001,5e-05,0.000226883,"yes"
"1117","Sobic.001G108100.v3.2","seed_wt","seed_plasma","OK",22.2951,7.25074,-1.62052,-2.01599,0.0013,0.00430576,"yes"
"1122","Sobic.001G108500.v3.2","seed_wt","seed_plasma","OK",5.17728,2.20251,-1.23304,-1.41599,0.0163,0.0387509,"yes"
"1128","Sobic.001G109100.v3.2","seed_wt","seed_plasma","OK",2.25132,0.852464,-1.40106,-1.66943,0.0066,0.0177546,"yes"
"1132","Sobic.001G109700.v3.2","seed_wt","seed_plasma","OK",7.5632,0.722654,-3.38762,-4.00557,5e-05,0.000226883,"yes"
"1135","Sobic.001G110000.v3.2","seed_wt","seed_plasma","OK",237.955,97.0356,-1.2941,-2.19121,1e-04,0.000431629,"yes"
"1141","Sobic.001G110400.v3.2","seed_wt","seed_plasma","OK",42.276,16.0518,-1.39711,-1.68633,0.00265,0.00804547,"yes"
"1148","Sobic.001G111000.v3.2","seed_wt","seed_plasma","OK",1.7446,0.367968,-2.24524,-1.63572,0.0194,0.0450172,"yes"
"1167","Sobic.001G112500.v3.2","seed_wt","seed_plasma","OK",3.05913,0.800991,-1.93326,-1.55955,0.0318,0.0686423,"no"
"1169","Sobic.001G112600.v3.2","seed_wt","seed_plasma","OK",75.2135,15.3195,-2.29563,-3.97653,5e-05,0.000226883,"yes"
"1196","Sobic.001G115300.v3.2","seed_wt","seed_plasma","OK",9.86408,4.86996,-1.01827,-1.37361,0.0181,0.0424316,"yes"
"1207","Sobic.001G116400.v3.2","seed_wt","seed_plasma","OK",200.332,62.9664,-1.66974,-2.66879,5e-05,0.000226883,"yes"
"1213","Sobic.001G116900.v3.2","seed_wt","seed_plasma","OK",2.41644,0.526436,-2.19855,-1.80169,0.011,0.0276559,"yes"
"1224","Sobic.001G118000.v3.2","seed_wt","seed_plasma","OK",10.6955,5.24037,-1.02927,-1.85133,0.00145,0.0047399,"yes"
"1229","Sobic.001G118400.v3.2","seed_wt","seed_plasma","OK",8.95795,3.7772,-1.24585,-1.37723,0.02285,0.0518142,"no"
"1233","Sobic.001G118800.v3.2","seed_wt","seed_plasma","OK",10.5272,4.86867,-1.11253,-1.49847,0.00995,0.0253535,"yes"
"1246","Sobic.001G120100.v3.2","seed_wt","seed_plasma","OK",10.2227,4.13583,-1.30552,-1.83098,0.0022,0.00683254,"yes"
"1249","Sobic.001G120400.v3.2","seed_wt","seed_plasma","OK",36.932,17.9617,-1.03995,-1.67051,0.00385,0.011131,"yes"
"1264","Sobic.001G121700.v3.2","seed_wt","seed_plasma","OK",18.0524,2.68609,-2.74861,-3.97245,5e-05,0.000226883,"yes"
"1281","Sobic.001G123201.v3.2","seed_wt","seed_plasma","OK",6.15622,2.31929,-1.40836,-1.47106,0.0165,0.039163,"yes"
"1282","Sobic.001G123300.v3.2","seed_wt","seed_plasma","OK",80.3929,4.18458,-4.26391,-6.42407,5e-05,0.000226883,"yes"
"1307","Sobic.001G125800.v3.2","seed_wt","seed_plasma","OK",10.2074,4.74961,-1.10373,-1.73157,0.00315,0.00935673,"yes"
"1308","Sobic.001G125900.v3.2","seed_wt","seed_plasma","OK",24.5581,8.95076,-1.45612,-2.30108,0.00015,0.000624855,"yes"
"1314","Sobic.001G126500.v3.2","seed_wt","seed_plasma","OK",6.57421,1.69024,-1.95959,-1.48883,0.01795,0.0421284,"yes"
"1316","Sobic.001G126800.v3.2","seed_wt","seed_plasma","OK",3.00436,0.121547,-4.62747,-2.57331,0.04475,0.0916342,"no"
"1329","Sobic.001G128200.v3.2","seed_wt","seed_plasma","OK",6.57907,1.16064,-2.50297,-2.00296,0.0051,0.0142181,"yes"
"1333","Sobic.001G128600.v3.2","seed_wt","seed_plasma","OK",1.47101,0.356572,-2.04455,-1.42563,0.02765,0.0610095,"no"
"1341","Sobic.001G129400.v3.2","seed_wt","seed_plasma","OK",50.2407,18.5587,-1.43676,-2.19531,0.00015,0.000624855,"yes"
"1345","Sobic.001G129700.v3.2","seed_wt","seed_plasma","OK",45.9474,1.85761,-4.62847,-5.10543,5e-05,0.000226883,"yes"
"1349","Sobic.001G130000.v3.2","seed_wt","seed_plasma","OK",17.129,6.64302,-1.36653,-1.7223,0.00325,0.00961656,"yes"
"1362","Sobic.001G131300.v3.2","seed_wt","seed_plasma","OK",2.25311,0.731741,-1.62252,-1.80728,0.00305,0.00909904,"yes"
"1368","Sobic.001G131900.v3.2","seed_wt","seed_plasma","OK",17.9668,8.58378,-1.06565,-1.7918,0.00115,0.00386197,"yes"
"1393","Sobic.001G134400.v3.2","seed_wt","seed_plasma","OK",502.946,247.286,-1.02422,-1.67587,0.0029,0.0087062,"yes"
"1401","Sobic.001G135200.v3.2","seed_wt","seed_plasma","OK",5.80167,1.95012,-1.57291,-1.45809,0.0129,0.0317182,"yes"
"1405","Sobic.001G135600.v3.2","seed_wt","seed_plasma","OK",8.05855,1.62092,-2.31371,-2.55793,2e-04,0.000811791,"yes"
"1430","Sobic.001G138000.v3.2","seed_wt","seed_plasma","OK",10.8137,3.37127,-1.6815,-2.54423,5e-05,0.000226883,"yes"
"1443","Sobic.001G139300.v3.2","seed_wt","seed_plasma","OK",7.44693,1.68629,-2.14279,-2.4861,5e-04,0.00184503,"yes"
"1449","Sobic.001G139800.v3.2","seed_wt","seed_plasma","OK",5.05697,1.36453,-1.88987,-1.8322,0.00575,0.015769,"yes"
"1452","Sobic.001G140000.v3.2","seed_wt","seed_plasma","OK",3.22363,1.43293,-1.16972,-1.42965,0.01835,0.0429275,"yes"
"1453","Sobic.001G140101.v3.2","seed_wt","seed_plasma","OK",6.14535,0,-Inf,NA,5e-05,0.000226883,"yes"
"1458","Sobic.001G140700.v3.2","seed_wt","seed_plasma","OK",3.449,1.5981,-1.10982,-1.3914,0.0152,0.0364844,"yes"
"1474","Sobic.001G142000.v3.2","seed_wt","seed_plasma","OK",26.5473,3.57218,-2.89369,-3.66744,5e-05,0.000226883,"yes"
"1476","Sobic.001G142200.v3.2","seed_wt","seed_plasma","OK",2.77196,0.559463,-2.30879,-1.9923,0.00465,0.0131341,"yes"
"1508","Sobic.001G145200.v3.2","seed_wt","seed_plasma","OK",2.94143,1.01391,-1.53659,-1.75885,0.00665,0.0178714,"yes"
"1526","Sobic.001G146900.v3.2","seed_wt","seed_plasma","OK",9.5744,2.51708,-1.92743,-2.45363,5e-05,0.000226883,"yes"
"1542","Sobic.001G148500.v3.2","seed_wt","seed_plasma","OK",31.2195,15.3572,-1.02353,-1.62786,0.00475,0.0133773,"yes"
"1543","Sobic.001G148600.v3.2","seed_wt","seed_plasma","OK",6.31818,0.351923,-4.16618,-2.89059,0.0066,0.0177546,"yes"
"1560","Sobic.001G150100.v3.2","seed_wt","seed_plasma","OK",2.41426,0.401422,-2.58839,-1.56479,0.0408,0.0848973,"no"
"1566","Sobic.001G150800.v3.2","seed_wt","seed_plasma","OK",11.483,5.19296,-1.14487,-1.84758,9e-04,0.00311238,"yes"
"1568","Sobic.001G151000.v3.2","seed_wt","seed_plasma","OK",12.4915,3.59216,-1.79802,-2.74638,5e-05,0.000226883,"yes"
"1570","Sobic.001G151200.v3.2","seed_wt","seed_plasma","OK",5.74815,2.47269,-1.21702,-1.80792,0.00275,0.00831446,"yes"
"1605","Sobic.001G154300.v3.2","seed_wt","seed_plasma","OK",2.73538,0.845415,-1.69401,-1.91994,0.002,0.00628084,"yes"
"1618","Sobic.001G155500.v3.2","seed_wt","seed_plasma","OK",7.11267,2.60402,-1.44965,-1.88283,0.00205,0.00642063,"yes"
"1620","Sobic.001G155700.v3.2","seed_wt","seed_plasma","OK",2.38481,0.303685,-2.97323,-2.04887,0.0109,0.0274339,"yes"
"1643","Sobic.001G158000.v3.2","seed_wt","seed_plasma","OK",13.201,0.455043,-4.8585,-3.2313,0.0117,0.0291548,"yes"
"1660","Sobic.001G159600.v3.2","seed_wt","seed_plasma","OK",1.40329,0.447286,-1.64954,-1.31681,0.0317,0.06846,"no"
"1662","Sobic.001G159800.v3.2","seed_wt","seed_plasma","OK",5.10324,2.30367,-1.14748,-1.87823,0.0014,0.00459691,"yes"
"1667","Sobic.001G160200.v3.2","seed_wt","seed_plasma","OK",15.5162,6.24554,-1.31288,-2.23343,1e-04,0.000431629,"yes"
"1675","Sobic.001G161000.v3.2","seed_wt","seed_plasma","OK",7.90538,2.17389,-1.86255,-1.76307,0.00495,0.0138537,"yes"
"1681","Sobic.001G161601.v3.2","seed_wt","seed_plasma","OK",4.50055,1.67812,-1.42325,-1.40459,0.02205,0.0502429,"no"
"1685","Sobic.001G162000.v3.2","seed_wt","seed_plasma","OK",44.7089,12.361,-1.85477,-2.63367,5e-05,0.000226883,"yes"
"1695","Sobic.001G162800.v3.2","seed_wt","seed_plasma","OK",186.911,78.1561,-1.25792,-2.20322,0.00015,0.000624855,"yes"
"1730","Sobic.001G166600.v3.2","seed_wt","seed_plasma","OK",22.5007,11.2458,-1.00058,-1.80109,0.00215,0.00669403,"yes"
"1754","Sobic.001G169100.v3.2","seed_wt","seed_plasma","OK",17.2584,7.79648,-1.14641,-1.96147,0.00095,0.00326439,"yes"
"1761","Sobic.001G169800.v3.2","seed_wt","seed_plasma","OK",14.4806,0.941634,-3.94281,-3.4465,5e-05,0.000226883,"yes"
"1781","Sobic.001G171900.v3.2","seed_wt","seed_plasma","OK",4.33062,0.738697,-2.55152,-2.40545,0.00055,0.00200761,"yes"
"1782","Sobic.001G172000.v3.2","seed_wt","seed_plasma","OK",291.715,124.47,-1.22876,-2.15333,5e-05,0.000226883,"yes"
"1811","Sobic.001G174700.v3.2","seed_wt","seed_plasma","OK",19.8458,2.07164,-3.25998,-4.08257,5e-05,0.000226883,"yes"
"1815","Sobic.001G175100.v3.2","seed_wt","seed_plasma","OK",5.99635,2.43452,-1.30045,-2.11776,7e-04,0.00249004,"yes"
"1846","Sobic.001G178100.v3.2","seed_wt","seed_plasma","OK",25.8123,7.27813,-1.82642,-2.6964,5e-05,0.000226883,"yes"
"1906","Sobic.001G183600.v3.2","seed_wt","seed_plasma","OK",14.7872,6.28101,-1.23528,-1.92427,0.00065,0.00233178,"yes"
"1928","Sobic.001G185600.v3.2","seed_wt","seed_plasma","OK",17.7802,5.47152,-1.70026,-2.85484,5e-05,0.000226883,"yes"
"1960","Sobic.001G189000.v3.2","seed_wt","seed_plasma","OK",43.4208,10.0717,-2.10808,-3.04767,5e-05,0.000226883,"yes"
"1962","Sobic.001G189200.v3.2","seed_wt","seed_plasma","OK",3.15205,1.42994,-1.14033,-1.27469,0.02485,0.0556749,"no"
"1965","Sobic.001G189500.v3.2","seed_wt","seed_plasma","OK",2.06007,0.351643,-2.55051,-2.00758,0.0125,0.0308636,"yes"
"1979","Sobic.001G190900.v3.2","seed_wt","seed_plasma","OK",3.00366,0.380497,-2.98076,-3.00606,5e-05,0.000226883,"yes"
"2017","Sobic.001G194600.v3.2","seed_wt","seed_plasma","OK",8.2932,3.26194,-1.3462,-2.20245,1e-04,0.000431629,"yes"
"2021","Sobic.001G195000.v3.2","seed_wt","seed_plasma","OK",2.70097,0.440225,-2.61716,-2.29098,0.00365,0.0106357,"yes"
"2023","Sobic.001G195200.v3.2","seed_wt","seed_plasma","OK",2.81432,0.355995,-2.98286,-2.23587,0.00795,0.020882,"yes"
"2030","Sobic.001G195800.v3.2","seed_wt","seed_plasma","OK",5.61146,0.156437,-5.16473,-3.51979,0.00495,0.0138537,"yes"
"2033","Sobic.001G196000.v3.2","seed_wt","seed_plasma","OK",11.497,3.07042,-1.90475,-2.99887,5e-05,0.000226883,"yes"
"2039","Sobic.001G196600.v3.2","seed_wt","seed_plasma","OK",2.54261,0.114808,-4.46902,-3.58565,3e-04,0.00116681,"yes"
"2049","Sobic.001G197400.v3.2","seed_wt","seed_plasma","OK",23.2711,3.33326,-2.80353,-3.94077,5e-05,0.000226883,"yes"
"2054","Sobic.001G197901.v3.2","seed_wt","seed_plasma","OK",1.74409,0,-Inf,NA,5e-05,0.000226883,"yes"
"2062","Sobic.001G198700.v3.2","seed_wt","seed_plasma","OK",60.5953,16.4293,-1.88293,-2.88942,5e-05,0.000226883,"yes"
"2067","Sobic.001G199200.v3.2","seed_wt","seed_plasma","OK",2.71188,1.12246,-1.27264,-1.1969,0.04495,0.0919683,"no"
"2069","Sobic.001G199400.v3.2","seed_wt","seed_plasma","OK",1.86775,0.8007,-1.22197,-1.22037,0.03465,0.0738185,"no"
"2107","Sobic.001G202800.v3.2","seed_wt","seed_plasma","OK",5.21307,0.60802,-3.09994,-2.28546,0.00315,0.00935673,"yes"
"2119","Sobic.001G203700.v3.2","seed_wt","seed_plasma","OK",2.01888,0.380837,-2.40631,-2.24565,0.00135,0.00445216,"yes"
"2129","Sobic.001G204700.v3.2","seed_wt","seed_plasma","OK",2.92433,0.956383,-1.61245,-1.49078,0.01435,0.0347268,"yes"
"2132","Sobic.001G205000.v3.2","seed_wt","seed_plasma","OK",5.36942,1.56489,-1.77871,-1.72895,0.00375,0.0108831,"yes"
"2165","Sobic.001G208100.v3.2","seed_wt","seed_plasma","OK",35.3733,12.2073,-1.53491,-2.29741,5e-05,0.000226883,"yes"
"2179","Sobic.001G209300.v3.2","seed_wt","seed_plasma","OK",6.90753,2.41152,-1.51823,-1.60082,0.0071,0.0189254,"yes"
"2201","Sobic.001G211500.v3.2","seed_wt","seed_plasma","OK",12.0898,4.53973,-1.41311,-2.33556,0.00015,0.000624855,"yes"
"2253","Sobic.001G216800.v3.2","seed_wt","seed_plasma","OK",3.31986,0.905375,-1.87453,-1.54299,0.01255,0.0309725,"yes"
"2257","Sobic.001G217200.v3.2","seed_wt","seed_plasma","OK",3.09492,1.21017,-1.35469,-1.76459,0.00355,0.0103838,"yes"
"2262","Sobic.001G217700.v3.2","seed_wt","seed_plasma","OK",4.27081,1.95895,-1.12442,-1.24276,0.03575,0.0757915,"no"
"2304","Sobic.001G221900.v3.2","seed_wt","seed_plasma","OK",2.83302,0.853099,-1.73156,-1.73543,0.00635,0.0171784,"yes"
"2316","Sobic.001G222700.v3.2","seed_wt","seed_plasma","OK",2.91042,0.390123,-2.89923,-2.3073,0.00465,0.0131341,"yes"
"2321","Sobic.001G223200.v3.2","seed_wt","seed_plasma","OK",1.87903,0.587618,-1.67704,-1.48081,0.0242,0.0544457,"no"
"2387","Sobic.001G230100.v3.2","seed_wt","seed_plasma","OK",53.1385,22.6716,-1.22887,-2.14663,0.00035,0.00134022,"yes"
